title,company,location,link,source,scraped_at,description
Assistenzärztin:arzt Fremdjahr Neurologie,,,https://www.jobscout24.ch/en/job/ff7f5750-27b7-4a59-9b1e-cf3fe310d82e/,jobscout24.ch,2026-02-11 15:14:28,
Unterassistenzärztin/Unterassistenzarzt (m/w/d) 100 %,,,https://www.jobscout24.ch/en/job/a260942d-0199-4277-90fb-64222105b9cd/,jobscout24.ch,2026-02-11 15:14:28,
Dipl. Pflegefachperson Nuklearmedizin & Palliative Care,,,https://www.jobscout24.ch/en/job/3c2505a0-3efb-4c91-9955-45469be4d2df/,jobscout24.ch,2026-02-11 15:14:28,
Abteilungsleiter:in Food/Non-Food,,,https://www.jobscout24.ch/en/job/78aebc0d-b451-4549-bfcc-4fb9a8bb4956/,jobscout24.ch,2026-02-11 15:14:28,
"Assistenzärztin / Assistenzarzt in der Klinik für Konsiliar-, Alters- und Neuropsychiatrie",,,https://www.jobscout24.ch/en/job/558107b3-1874-49b8-827d-75c201b89ad6/,jobscout24.ch,2026-02-11 15:14:33,
Dachdecker Flach- / Steildach (m/w),,,https://www.jobscout24.ch/en/job/cd6991c9-3331-43e1-9b64-9f6b90bd7ce7/,jobscout24.ch,2026-02-11 15:14:33,
Dipl. Pflegefachperson HF/FH (Dipl. HF/FH) 60-90% - Temporär,,,https://www.jobscout24.ch/en/job/41519971-eb7f-4cc6-b800-4f95c97e0b3a/,jobscout24.ch,2026-02-11 15:14:33,
Assistenzärztin/Assistenzarzt Erwachsenenpsychiatrie Ambulatorium 80 - 100 %,,,https://www.jobscout24.ch/en/job/2d404409-b832-40d1-b816-3f954d14b171/,jobscout24.ch,2026-02-11 15:14:33,
Dipl. Expert:in Notfallpflege,,,https://www.jobscout24.ch/en/job/bad94ac7-0051-48f5-b43a-b136e6c9e7cf/,jobscout24.ch,2026-02-11 15:14:38,
Pflegeexpert:in APN mit Schwerpunkt Digitalisierung,,,https://www.jobscout24.ch/en/job/84c206da-f46a-48ce-96a2-3f44f90e938b/,jobscout24.ch,2026-02-11 15:14:38,
Fassadenbauer (a),,,https://www.jobscout24.ch/en/job/0268837f-9eb7-4851-b512-5fb969b3eac1/,jobscout24.ch,2026-02-11 15:14:38,
Bildungsverantwortliche Pflege 80 - 100%,,,https://www.jobscout24.ch/en/job/79edb79d-1d53-4cd5-a901-5d5ee3aadfba/,jobscout24.ch,2026-02-11 15:14:38,
Chefärztin:arzt kardiovaskuläre Rehabilitation und Prävention,,,https://www.jobscout24.ch/en/job/3a42f5f3-e01e-4a47-b2a0-c8de383ca48a/,jobscout24.ch,2026-02-11 15:14:43,
Kranführer Unterdrehkran (m/w),,,https://www.jobscout24.ch/en/job/591dcc95-794a-4aa4-96fd-c5db79914789/,jobscout24.ch,2026-02-11 15:14:43,
Stv. Abteilungsleitung Betreuung & Pflege 80 - 100 %,,,https://www.jobscout24.ch/en/job/3598909e-ae85-4ef5-a8e0-8dd4cc980acf/,jobscout24.ch,2026-02-11 15:14:43,
Oberärztin / Oberarzt Geriatrie 60–80 %,,,https://www.jobscout24.ch/en/job/d2d88f28-86b3-4825-9557-518710bad040/,jobscout24.ch,2026-02-11 15:14:43,
Ergotherapeutin / Ergotherapeut 80% für die Psychotherapeutische Tagesklinik PTK,,,https://www.jobscout24.ch/en/job/5942d426-65fe-49c9-93d2-8081ada23059/,jobscout24.ch,2026-02-11 15:14:49,
Oberärztin:arzt FMH Innere Medizin,,,https://www.jobscout24.ch/en/job/7a6518b7-61c7-45d6-8f57-e0bc5ab0ba0f/,jobscout24.ch,2026-02-11 15:14:49,
Oberärztin / Oberarzt (w/m/d) Institut für Notfallmedizin 80%,,,https://www.jobscout24.ch/en/job/40d354ae-4129-4480-a7fc-8db7231352ca/,jobscout24.ch,2026-02-11 15:14:49,
Verkaufsmitarbeiter:in mit Allroundfunktion,,,https://www.jobscout24.ch/en/job/ca5827e9-1538-43a9-8047-a0f3115c0235/,jobscout24.ch,2026-02-11 15:14:49,
Dipl. Pflegefachfrau / Pflegefachmann Operative Medizin Schwerpunkt Chirurgie/Orthopädie (w/m/d),,,https://www.jobscout24.ch/en/job/a4fa878d-bfdb-4be4-bd97-afcde20d67a7/,jobscout24.ch,2026-02-11 15:14:54,
"Pflegefachfrau / Pflegefachmann HF in Ausbildung Somatik, 4 Jahre (w/m/d)",,,https://www.jobscout24.ch/en/job/3c38697a-610c-470f-89b2-057665f0969c/,jobscout24.ch,2026-02-11 15:14:54,
Technische/r Sterilisationsassistent/in Fachkunde I (80 - 100 %),,,https://www.jobscout24.ch/en/job/853e809e-9d59-42c0-988a-aad9ff8b62d6/,jobscout24.ch,2026-02-11 15:14:54,
Kundenbetreuer Leistungen Krankentaggeld (a) 80-100%,,,https://www.jobscout24.ch/en/job/9fe924de-0718-4e22-96aa-55a2cbc82616/,jobscout24.ch,2026-02-11 15:14:54,
Spezialpflege: FaGe als Abteilungskoordinator:in auf der Intensivstation Traumatologie 80-100%,,,https://www.jobscout24.ch/en/job/978c7a16-cac6-43d1-b929-ec3e663cf07b/,jobscout24.ch,2026-02-11 15:14:59,
Fachfrau / Fachmann Gesundheit EFZ 80-100%,,,https://www.jobscout24.ch/en/job/b08fc89b-55f2-4c15-a383-409be78bd540/,jobscout24.ch,2026-02-11 15:14:59,
Leitende Ärztin/Leitender Arzt Beckenbodenzentrum (a),,,https://www.jobscout24.ch/en/job/b1f21250-7d24-4d84-971c-5898ccd7358e/,jobscout24.ch,2026-02-11 15:14:59,
Dipl. Pflegefachfrau / Pflegefachmann (a) Wochenbett/Chirurgie 100%,,,https://www.jobscout24.ch/en/job/4e5cb2b8-1de1-450d-90fe-557b2ae5ffd7/,jobscout24.ch,2026-02-11 15:14:59,
Dipl. Pflegefachfrau / Pflegefachmann als Berufsbildnerin / Berufsbildner (a) 80-100%,,,https://www.jobscout24.ch/en/job/20b8b5cf-1cc8-44ce-8b13-70a26464b149/,jobscout24.ch,2026-02-11 15:15:04,
"Diplomierte Pflegefachperson HF, Standort Stampfenbach",,,https://www.jobscout24.ch/en/job/7a1ff426-e024-44c3-865d-734f1c47ce26/,jobscout24.ch,2026-02-11 15:15:04,
Design Engineer Werkzeugbau 100% (w/m),,,https://www.jobscout24.ch/en/job/1602f129-2d5c-499d-8b40-b0191c2dce9e/,jobscout24.ch,2026-02-11 15:15:04,
Pflegehelferin / Pflegehelfer SRK 60-100%,,,https://www.jobscout24.ch/en/job/46f2dfdd-9321-4aa9-a796-2225d3e75fc7/,jobscout24.ch,2026-02-11 15:15:04,
Ernährungsberaterin/-therapeutin BSc (w/m) 70%,,,https://www.jobscout24.ch/en/job/bdbdf9f1-264e-4c48-8c74-92df5f9e1e75/,jobscout24.ch,2026-02-11 15:15:09,
Gipser EFZ (m/w) in Solothurn,,,https://www.jobscout24.ch/en/job/beddded0-0ce8-4a40-bae7-355198436d4b/,jobscout24.ch,2026-02-11 15:15:09,
System-Spezialist/-in Storage Plattformen 80-100%,,,https://www.jobscout24.ch/en/job/31294af4-6529-43cb-b37a-0e8270ae7308/,jobscout24.ch,2026-02-11 15:15:10,
Dipl. Pflegefachfrau/Pflegefachmann Dialyse (a),,,https://www.jobscout24.ch/en/job/ce75d60c-0aa3-403f-a5cb-8f144ab0ef40/,jobscout24.ch,2026-02-11 15:15:10,
Wohnbereichsleiter/in 80 - 100 %,,,https://www.jobscout24.ch/en/job/4490eec6-e8a6-4c8e-9ab7-ed27760b315a/,jobscout24.ch,2026-02-11 15:15:15,
Fachfrau / Fachmann Gesundheit EFZ (FAGE) interdisziplinäre Chirurgie (a) 50-100%,,,https://www.jobscout24.ch/en/job/0d2da5f7-cece-467e-af0c-b5355618f148/,jobscout24.ch,2026-02-11 15:15:15,
Baumaschinist M2 (m/w/d),,,https://www.jobscout24.ch/en/job/a0531211-6f0c-4aa7-a428-6f7fbaa1316a/,jobscout24.ch,2026-02-11 15:15:15,
Leiterin / Leiter kinderzentrierte Sozialberatung,,,https://www.jobscout24.ch/en/job/a128d77f-5cf1-47d8-bd70-86ba2c6cf765/,jobscout24.ch,2026-02-11 15:15:15,
"Pflegefachperson für die Dialyse am Standort Campus und Circle, 80-100%",,,https://www.jobscout24.ch/en/job/68d9c8ac-bcbd-4150-9563-308de78b0a87/,jobscout24.ch,2026-02-11 15:15:20,
Dipl. Experte/ -in Intensivpflege NDS HF,,,https://www.jobscout24.ch/en/job/c218bf2a-f3c0-4d8d-a4db-bbf4a1739cb3/,jobscout24.ch,2026-02-11 15:15:20,
Pflegefachperson übergreifender Pool Direktion Pflege und MTTB 40-100%,,,https://www.jobscout24.ch/en/job/6f94ce1b-aac7-45d5-8cfb-8da5ee679d44/,jobscout24.ch,2026-02-11 15:15:20,
Bäcker:in - Konditor:in,,,https://www.jobscout24.ch/en/job/381d4167-72fd-4be3-a834-93248b9314bc/,jobscout24.ch,2026-02-11 15:15:20,
FaGe (a),,,https://www.jobscout24.ch/en/job/7356aa3e-d4ff-4e49-b1f9-549692702804/,jobscout24.ch,2026-02-11 15:15:25,
Stationsleiter/-in Privatabteilung Chirurgie/Orthopädie,,,https://www.jobscout24.ch/en/job/0af84031-932a-4135-856a-3e9118476c7f/,jobscout24.ch,2026-02-11 15:15:25,
Oberärztin/Oberarzt für Innere Medizin 60-100 %,,,https://www.jobscout24.ch/en/job/f913cd2e-9533-45cb-96bf-c205e238f333/,jobscout24.ch,2026-02-11 15:15:25,
Hauptberufliche*r Berufsbildner*in für Pflegeberufe,,,https://www.jobscout24.ch/en/job/95791946-0e42-4eed-abca-09a474e8f9fa/,jobscout24.ch,2026-02-11 15:15:25,
Oberärztin / Oberarzt,,,https://www.jobscout24.ch/en/job/e8c706ae-a5c4-4363-bdac-eb301caf9c99/,jobscout24.ch,2026-02-11 15:15:30,
Dipl. Fachperson Operationstechnik HF für Kinderspital und Frauenklinik 40-100%,,,https://www.jobscout24.ch/en/job/156143c5-9b20-4450-92f7-a0b99361c50f/,jobscout24.ch,2026-02-11 15:15:30,
Fachmann/-frau Gesundheit EFZ Langzeitpsychiatrie,,,https://www.jobscout24.ch/en/job/b56ec146-280b-4856-a52d-a0529c60c616/,jobscout24.ch,2026-02-11 15:15:30,
Dipl. Pflegefachfrau / Pflegefachmann HF/FH/DNII 30-100%,,,https://www.jobscout24.ch/en/job/19cd594d-121a-4bc5-8343-77586f8381cf/,jobscout24.ch,2026-02-11 15:15:30,
Fachfrau / Fachmann Gesundheit gemischte Chirurgie Schwerpunkt Urologie (a) 50-100%,,,https://www.jobscout24.ch/en/job/77f12829-c457-417e-9967-cb4179941d4f/,jobscout24.ch,2026-02-11 15:15:35,
Dipl. Pflegefachperson HF/FH 50-100 %,,,https://www.jobscout24.ch/en/job/65289fa9-af4c-482c-bfb5-22073e4e81f1/,jobscout24.ch,2026-02-11 15:15:35,
Assistenzärztin:arzt Gastroenterologie,,,https://www.jobscout24.ch/en/job/9d9a3867-14a4-4e24-b589-e7f6b2346c47/,jobscout24.ch,2026-02-11 15:15:35,
Servicetechniker Aufzugsanlagen,,,https://www.jobscout24.ch/en/job/0de0b3cc-a628-48c8-a90c-3abb5c8101fd/,jobscout24.ch,2026-02-11 15:15:35,
Oberarzt/-ärztin Pädiatrie,,,https://www.jobscout24.ch/en/job/798f5f22-c87f-4de9-ac6b-814abba6ea27/,jobscout24.ch,2026-02-11 15:15:40,
Fachfrau/Fachmann Gesundheit EFZ für die Langzeitpflege (30-100%),,,https://www.jobscout24.ch/en/job/eebc1243-82de-4b98-be73-1af1afa7f1cb/,jobscout24.ch,2026-02-11 15:15:40,
Psychotherapeutin/Psychotherapeut für Online-Psychotherapie (alle),,,https://www.jobscout24.ch/en/job/b4bb4c85-a8b6-4379-83a1-fef1031dbb20/,jobscout24.ch,2026-02-11 15:15:40,
Prüftechniker (a) für Hochspannungskomponenten,,,https://www.jobscout24.ch/en/job/3af2637a-a329-4fb9-a006-9339d1bbf3aa/,jobscout24.ch,2026-02-11 15:15:40,
"Fachperson Gesundheit, Standort Bombach",,,https://www.jobscout24.ch/en/job/3c002c05-5085-4516-a0ca-6841e1eb3852/,jobscout24.ch,2026-02-11 15:15:45,
Dipl. Pflegefachperson HF/FH (Dipl. HF/FH) 10-40% - Temporär,,,https://www.jobscout24.ch/en/job/4f8d46b8-241d-4cd7-b9bc-660a0868e7b1/,jobscout24.ch,2026-02-11 15:15:45,
Gerichtsschreiberin / Gerichtsschreiber 80-100%,,,https://www.jobscout24.ch/en/job/1944ea25-f74d-4b6c-b92f-dd9da316aca2/,jobscout24.ch,2026-02-11 15:15:45,
Dipl. Ergotherapeutin / Ergotherapeut,,,https://www.jobscout24.ch/en/job/9e3f7eaf-253e-4f2d-8c34-7939cb86c0d6/,jobscout24.ch,2026-02-11 15:15:45,
Gärtner Unterhalt (m/w),,,https://www.jobscout24.ch/en/job/10f718e1-3ece-4768-b0ad-9d8b04533cbf/,jobscout24.ch,2026-02-11 15:15:51,
Fachangestellte Gesundheit / Fachangestellter Gesundheit Demenz/Delir Station,,,https://www.jobscout24.ch/en/job/e323eacb-8c66-4f21-986f-75e4787fc11b/,jobscout24.ch,2026-02-11 15:15:51,
Dipl. Pflegefachfrau/-mann 80-100%,,,https://www.jobscout24.ch/en/job/41301d72-418f-47b6-8037-aa103f56b14c/,jobscout24.ch,2026-02-11 15:15:51,
"Diplomierte/r Pflegefachfrau/-mann 60-100%, Akut- und Palliativcare",,,https://www.jobscout24.ch/en/job/234e898a-7891-4401-812d-4bab742c778b/,jobscout24.ch,2026-02-11 15:15:51,
Ausbildung zur/zum Dipl. Pflegefachfrau / Pflegefachmann HF mit Studienplatz,,,https://www.jobscout24.ch/en/job/b395c4cd-eddf-4bb4-b48f-cd36f84f510f/,jobscout24.ch,2026-02-11 15:15:56,
Physiotherapeutin/Physiotherapeut (w/m/d) 100 %,,,https://www.jobscout24.ch/en/job/1c618026-d968-45db-ade4-4cdea59a8be9/,jobscout24.ch,2026-02-11 15:15:56,
Oberärztin / Oberarzt Innere Medizin,,,https://www.jobscout24.ch/en/job/4bf3adb8-1439-44d5-85df-41e70c948db3/,jobscout24.ch,2026-02-11 15:15:56,
Geschäftsführer / Franchisepartner (m/w),,,https://www.jobscout24.ch/en/job/9d19baf5-bb0d-4282-b1a6-961575aaa345/,jobscout24.ch,2026-02-11 15:15:56,
Assistenzärzte/-innen Psychiatrie und Psychotherapie,,,https://www.jobscout24.ch/en/job/b8afbd43-b137-40e1-a520-ddf653899734/,jobscout24.ch,2026-02-11 15:16:01,
Dipl. Pflegefachfrau / Pflegefachmann Medizin (w/m/d),,,https://www.jobscout24.ch/en/job/b80b91ae-39be-496e-b9bd-e0f54fb17589/,jobscout24.ch,2026-02-11 15:16:01,
Fachperson Gesundheit 40 - 100%Medizin / Palliativ Care,,,https://www.jobscout24.ch/en/job/e001055c-b754-435c-9000-910b9b9afd54/,jobscout24.ch,2026-02-11 15:16:01,
Fachfrau/-mann Gesundheit 60-100%,,,https://www.jobscout24.ch/en/job/045db987-738c-4a42-8cb2-d22717a0dfa6/,jobscout24.ch,2026-02-11 15:16:01,
Dipl. Pflegefachfrau/Pflegefachmann (a),,,https://www.jobscout24.ch/en/job/0df3f296-c8a9-4d1f-a0c4-31d529f428b3/,jobscout24.ch,2026-02-11 15:16:06,
Fachfrau Gesundheit / Fachmann Gesundheit (FaGe) (a) 50-100%,,,https://www.jobscout24.ch/en/job/df0db91f-39b2-448a-8b1e-5524520de59c/,jobscout24.ch,2026-02-11 15:16:06,
Entwicklungsingenieurin / Entwicklungsingenieur Industrial Automation (PLC / HMI / Safety),,,https://www.jobscout24.ch/en/job/73bb14e3-e4eb-4939-93b5-4cba63db200a/,jobscout24.ch,2026-02-11 15:16:06,
Dipl. Pflegefachperson Fachverantwortung Akutstation für junge Erwachsene,,,https://www.jobscout24.ch/en/job/20cee70c-8d98-4cb5-8b82-b2327032f077/,jobscout24.ch,2026-02-11 15:16:06,
"Sanitär-, Heizungs-, Lüftungs- und Kälteinstallateur/in (Neubau Oensingen)",,,https://www.jobscout24.ch/en/job/8641a821-8025-44e3-a801-393f52d6fb9a/,jobscout24.ch,2026-02-11 15:16:11,
Dipl. Pflegefachfrau / Pflegefachmann (a) 40-100% Schwerpunkt Medizin,,,https://www.jobscout24.ch/en/job/8a4cd63c-bf63-4fb0-84e8-3007b7a05cbb/,jobscout24.ch,2026-02-11 15:16:11,
Bäcker:in - Konditor:in,,,https://www.jobscout24.ch/en/job/ba885f76-ba74-4bc7-8ac3-f3da8b4329fe/,jobscout24.ch,2026-02-11 15:16:12,
Maschinenbauer*in / Thermodynamiker*in,,,https://www.jobscout24.ch/en/job/8510c1b0-2841-405b-9cc6-e8052cb7e522/,jobscout24.ch,2026-02-11 15:16:12,
Pflegefachperson (HF/FH) im Stundenlohn,,,https://www.jobscout24.ch/en/job/2d4433d0-44b1-429c-8a38-93f3f5ff1160/,jobscout24.ch,2026-02-11 15:16:17,
Dipl. Pflegefachfrau / Pflegefachmann Pflegepool (w/m/d),,,https://www.jobscout24.ch/en/job/bb3af0d3-d5db-4eb4-a668-c6bf8bb7ace8/,jobscout24.ch,2026-02-11 15:16:17,
Verkaufsmitarbeiter:in Textil/Sport,,,https://www.jobscout24.ch/en/job/67430c7f-625e-4b29-8cab-64ed56308118/,jobscout24.ch,2026-02-11 15:16:17,
Dipl. Experte/in Notfallpflege NDS HF 100% - Temporär,,,https://www.jobscout24.ch/en/job/aeb3933c-6e76-41d0-99c3-bbea02320677/,jobscout24.ch,2026-02-11 15:16:17,
Oberarzt/-ärztin Forensik,,,https://www.jobscout24.ch/en/job/20c1a129-b9d7-4b97-a6e5-4b0035e201da/,jobscout24.ch,2026-02-11 15:16:22,
Dipl. Pflegefachfrau / Pflegefachmann Chirurgie sowie Frauenklinik Wöchnerinnenabteilung (w/m/d),,,https://www.jobscout24.ch/en/job/549281c0-6a5c-4f5b-b0a2-c7b4d6293d21/,jobscout24.ch,2026-02-11 15:16:22,
"Diplomierte Pflegefachperson HF, Standort Trotte",,,https://www.jobscout24.ch/en/job/6baa615b-68d9-4bfc-bc41-964202203b62/,jobscout24.ch,2026-02-11 15:16:22,
"Dipl. Pflegefachfrau/mann HF (Psychiatrie), temporär oder Festanstellung",,,https://www.jobscout24.ch/en/job/3d70041f-2093-490e-924a-aaf9713a0c15/,jobscout24.ch,2026-02-11 15:16:22,
Gärtner Neuanlagen (m/w),,,https://www.jobscout24.ch/en/job/09ee6e6a-6421-4973-ab44-4c940c95e47b/,jobscout24.ch,2026-02-11 15:16:27,
Dipl. Expertin/Dipl. Experten Anästhesiepflege NDS HF (m/w/d) 80-100 %,,,https://www.jobscout24.ch/en/job/857dfd9a-4e5c-4587-9023-870230a966c0/,jobscout24.ch,2026-02-11 15:16:27,
TFF Begleiter Ai40 oder Ai (m/w/d),,,https://www.jobscout24.ch/en/job/dbfd7e6c-422a-4e5f-811a-024fc3572af8/,jobscout24.ch,2026-02-11 15:16:27,
Geschäftsführer / Franchisepartner (m/w),,,https://www.jobscout24.ch/en/job/e44ed89f-0d88-405b-8d35-e0e32a97f0b9/,jobscout24.ch,2026-02-11 15:16:27,
Oberarzt/-ärztin Neurologie,,,https://www.jobscout24.ch/en/job/c906e3e2-c734-4de2-9925-abf7707e1913/,jobscout24.ch,2026-02-11 15:16:32,
"Dipl. Pflegefachfrau / Dipl. Pflegefachmann HF/FH B0, vorwiegend Nachtdienst",,,https://www.jobscout24.ch/en/job/adde709b-1021-4dc7-ba60-540e003c8fc8/,jobscout24.ch,2026-02-11 15:16:32,
Teamleitung Geburtsstation,,,https://www.jobscout24.ch/en/job/848ddc79-4fff-4478-bc4d-37322c6bef8a/,jobscout24.ch,2026-02-11 15:16:32,
Oberärztin / Oberarzt Gutachten,,,https://www.jobscout24.ch/en/job/b75b7198-39a1-4fb6-88e6-a24f3bd6681c/,jobscout24.ch,2026-02-11 15:16:32,
Dipl. Pflegefachfrau / Dipl. Pflegefachmann HF/FH Akutstation Bipolare Störungen,,,https://www.jobscout24.ch/en/job/f5cad0bc-eddd-473b-a3bb-b3aa2fc034fb/,jobscout24.ch,2026-02-11 15:16:37,
"Spezialpflege: Expertin / Experte (w/m/d) Anästhesiepflege MKG, ORL, AUG, Plastische-, Neurochirurgie 80-100%",,,https://www.jobscout24.ch/en/job/1cbb1001-a4d4-4b45-b25b-3008af8e7200/,jobscout24.ch,2026-02-11 15:16:37,
Berufsbildner:in für die Intensivstation Neonatologie 50% - kombinierbar mit Funktion als Expert:in Intensivpflege,,,https://www.jobscout24.ch/en/job/1e943589-2bc1-4486-a6c3-32099a155074/,jobscout24.ch,2026-02-11 15:16:37,
Automobil Mechatroniker/-in 100%,,,https://www.jobscout24.ch/en/job/5f655843-0ca0-4709-bb68-98b640eb867a/,jobscout24.ch,2026-02-11 15:16:37,
Schaler / Bauarbeiter (m/w) in Muri bei Bern,,,https://www.jobscout24.ch/en/job/22487a77-392f-40c0-b725-8ed80c921ca4/,jobscout24.ch,2026-02-11 15:16:42,
"Oberarzt / Oberärztin MKG-Chirurgie (w/m/d) 80-100% Klinik für Mund-, Kiefer- und Gesichtschirurgie",,,https://www.jobscout24.ch/en/job/69cbe0e4-e0c3-493b-89ab-9defb99c37fb/,jobscout24.ch,2026-02-11 15:16:42,
Dipl. Pflegefachfrau/-mann Nachdiplomstudium (NDS) Intensivpflege 80-100%,,,https://www.jobscout24.ch/en/job/4863659c-c660-4d6e-b76a-4d32ec136c24/,jobscout24.ch,2026-02-11 15:16:42,
Dipl. Pflegefachfrau_mann HF/FH Ambulatorium Onkologie und Hämatologie 60-100%,,,https://www.jobscout24.ch/en/job/8d613392-522d-47a4-8b4c-8d7be6734d87/,jobscout24.ch,2026-02-11 15:16:42,
Deckenmonteur (m/w),,,https://www.jobscout24.ch/en/job/98a778e3-25e5-4c75-8d83-d38d129ca19a/,jobscout24.ch,2026-02-11 15:16:48,
Elektro-Sicherheitsberater:in und Kursleiter:in,,,https://www.jobscout24.ch/en/job/4f17e9e9-3c26-4c7b-95ae-999f89a8b78c/,jobscout24.ch,2026-02-11 15:16:48,
Junior-Projektleiter Entwicklung Steuerungen B&R 80-100%,,,https://www.jobscout24.ch/en/job/4dd180d3-d4fd-41b2-9a62-349ed7623a59/,jobscout24.ch,2026-02-11 15:16:48,
Dipl. Orthoptist:in,,,https://www.jobscout24.ch/en/job/bdd0f587-bd80-4940-be63-34a509e6d7e9/,jobscout24.ch,2026-02-11 15:16:48,
Studierenden/-e HF Operationstechnik,,,https://www.jobscout24.ch/en/job/9894c800-2e60-4b51-84db-fe6e8809db7a/,jobscout24.ch,2026-02-11 15:16:53,
Orthopädie- Schuhmachermeisterin/Schuhmachermeister (m/w/d) 80-100 %,,,https://www.jobscout24.ch/en/job/7b2cb3ff-0354-4aa6-af22-e9a49c57e558/,jobscout24.ch,2026-02-11 15:16:53,
Dipl. Pflegefachfrau/-mann Beatmungsteam Bettenstation 80-100%,,,https://www.jobscout24.ch/en/job/e67e7035-98aa-441e-9991-f5059ead24fc/,jobscout24.ch,2026-02-11 15:16:53,
Aushilfe Verkäufer:in Food/Non-Food,,,https://www.jobscout24.ch/en/job/bef0a815-97d4-4f33-863c-372dd22224ce/,jobscout24.ch,2026-02-11 15:16:53,
Bodenleger (m/w),,,https://www.jobscout24.ch/en/job/ba6624d2-9493-4b5f-bfb5-8c9205662520/,jobscout24.ch,2026-02-11 15:16:58,
Dipl. Pflegefachfrau-/mann HF 50-100% Temporär,,,https://www.jobscout24.ch/en/job/bc2a73d1-1acc-43fa-b09e-6235f71190a3/,jobscout24.ch,2026-02-11 15:16:58,
Spezialist Medizinische Kodierung (m/w) 80-100%,,,https://www.jobscout24.ch/en/job/90f54e93-40c4-4cb2-9afc-3c46c2776c9b/,jobscout24.ch,2026-02-11 15:16:58,
Dipl. Pflegefachperson oder Sozialpädagogin / Sozialpädagoge Therapiezentrum für Essstörungen,,,https://www.jobscout24.ch/en/job/fc5160d4-7de7-4968-a15a-ee051db4e48a/,jobscout24.ch,2026-02-11 15:16:58,
Psychoonkologin / Psychoonkologe,,,https://www.jobscout24.ch/en/job/454b013a-f0ea-4aa3-8f6b-4652a3611f3c/,jobscout24.ch,2026-02-11 15:17:03,
Praktikant/-in Pflege und Betreuung,,,https://www.jobscout24.ch/en/job/07fe7ac0-d6f9-483f-884b-952b2699751c/,jobscout24.ch,2026-02-11 15:17:03,
Oberärztin:arzt Neurologie,,,https://www.jobscout24.ch/en/job/7d5bdc54-e87c-4cc3-8ce4-29305e0d3a59/,jobscout24.ch,2026-02-11 15:17:03,
Dipl. Pflegefachfrau_mann HF/FH Neonatologie 80-100%,,,https://www.jobscout24.ch/en/job/ed9461ee-9548-4c29-800a-53e975aec39e/,jobscout24.ch,2026-02-11 15:17:03,
Servicemonteur (w/m/d) 80-100%,,,https://www.jobscout24.ch/en/job/11f827f6-b72d-41e6-923c-c4866bf6cdca/,jobscout24.ch,2026-02-11 15:17:08,
Maurer / Betonbauer (m/w) in Langnau,,,https://www.jobscout24.ch/en/job/24372a86-e4d4-454a-941a-71f6ddf69f46/,jobscout24.ch,2026-02-11 15:17:08,
Holzbau-/ Bauingenieur*in,,,https://www.jobscout24.ch/en/job/5416329d-fa0f-4904-b456-cc23c133ff56/,jobscout24.ch,2026-02-11 15:17:08,
Dipl. Pflegefachperson oder Sozialpädagogin / Sozialpädagoge als Wohncoach,,,https://www.jobscout24.ch/en/job/3ef52380-a6fb-4fb3-ac80-c6a851060bc3/,jobscout24.ch,2026-02-11 15:17:08,
Senior Konstrukteur Werkzeugbau (80-100%) - Region Bern,,,https://www.jobscout24.ch/en/job/835f0592-30a1-4b00-8992-2058dcedfe19/,jobscout24.ch,2026-02-11 15:17:13,
Techniker:in Werkleitungen / Grundstücksentwässerung 60-100%,,,https://www.jobscout24.ch/en/job/1ad9aa05-5b8e-4b0f-826f-a789bf929d86/,jobscout24.ch,2026-02-11 15:17:13,
Teamleiter*in Schutz- und Steuerungstechnik,,,https://www.jobscout24.ch/en/job/935787cd-c352-48b5-bf86-d0cf3f957589/,jobscout24.ch,2026-02-11 15:17:13,
Pflegeexpert:in APN Herz Gefäss,,,https://www.jobscout24.ch/en/job/8b3becae-861d-4645-8e0c-2e61be91679c/,jobscout24.ch,2026-02-11 15:17:13,
Oberärztin / Oberarzt Leitung Zentrale Anmeldung und Triage,,,https://www.jobscout24.ch/en/job/77dc6904-6302-4014-9abe-b63980f53c07/,jobscout24.ch,2026-02-11 15:17:18,
Leitung Wohngruppe Pflege und Betreuung 80 bis 100 Prozent mit vielen Benefits!,,,https://www.jobscout24.ch/en/job/f1e9f0e2-a3af-4db4-bee5-00f58f596b01/,jobscout24.ch,2026-02-11 15:17:18,
Oberärztin_arzt Angiologie 80-100%,,,https://www.jobscout24.ch/en/job/0387f99d-ecff-429e-9591-a95364c3f5ee/,jobscout24.ch,2026-02-11 15:17:18,
"Pflegefachfrau / Pflegefachmann HF in Ausbildung Psychiatrie, 3 Jahre / verkürzt 2 Jahre (w/m/d)",,,https://www.jobscout24.ch/en/job/37fcb5b1-33a2-4c0a-b780-fcd9d1be993e/,jobscout24.ch,2026-02-11 15:17:23,
Dipl. Pflegefachfrau/ Dipl. Pflegefachmann HF Nachtdienst im Klinikbereich Neuropsychiatrie,,,https://www.jobscout24.ch/en/job/dd7834d0-17f1-4859-86af-f688cadf6426/,jobscout24.ch,2026-02-11 15:17:23,
Fachfrau / Fachmann Gesundheit EFZ (a) 100%,,,https://www.jobscout24.ch/en/job/c088a4cd-6140-4e65-86c9-fb576bf0c347/,jobscout24.ch,2026-02-11 15:17:24,
